Output dataset from model "HMT"
0.5
m h j xKr xKs xto1 yto1 Ki Cai CaNSR CaJSR pc1 po1 po2 pc2 c0 c1 c2 c3 c4 cCa0 cCa1 cCa2 cCa3 cCa4 open yL LTRPNCa HTRPNCa Cass V z_b 
0.920063 0.0172859 0.0111946 0.00734313 0.00490427 0.00335853 0.00237802 0.0017596 0.00138142 0.0298691 6.23338e-06 1.58998e-05 7.04764e-06 2.23716e-05 2.60301e-08 7.09972e-06 1.79569e-05 1.05488e-05 3.26416e-05 3.74795e-08 6.12465e-08 7.6214e-08 9.06294e-06 2.44656e-05 3.11676e-05 1.17178e-05 4.88307e-05 5.42481e-08 8.15719e-08 1.19091e-08 1.80147e-09 1.03936e-07
0.921455 0.0172482 0.0111241 0.00726658 0.00483303 0.00329639 0.0023252 0.00171485 0.00134284 0.0289374 6.07354e-06 1.55467e-05 6.87301e-06 2.19572e-05 2.76149e-08 6.92308e-06 1.75617e-05 1.03562e-05 3.2167e-05 3.66875e-08 6.20071e-08 7.45921e-08 8.86364e-06 2.40089e-05 3.07256e-05 1.15013e-05 4.83215e-05 5.34761e-08 8.00427e-08 1.16555e-08 4.25522e-10 1.02462e-07
0.922819 0.01721 0.0110536 0.00719043 0.0047625 0.0032351 0.00227329 0.00167097 0.00130509 0.0280294 5.91894e-06 1.51994e-05 6.70219e-06 2.15485e-05 2.72824e-08 6.75107e-06 1.71727e-05 1.01663e-05 3.16971e-05 3.59913e-08 6.09019e-08 7.31775e-08 8.66743e-06 2.35589e-05 3.0288e-05 1.12879e-05 4.7815e-05 5.27052e-08 7.854e-08 1.14046e-08 2.36934e-10 1.01001e-07
0.924156 0.0171711 0.010983 0.00711471 0.00469268 0.00317465 0.00222227 0.00162798 0.00126817 0.0271448 5.76759e-06 1.48581e-05 6.53457e-06 2.11455e-05 2.67434e-08 6.58236e-06 1.67901e-05 9.97909e-06 3.12319e-05 3.53144e-08 5.96173e-08 7.18035e-08 8.47436e-06 2.31148e-05 2.98547e-05 1.10772e-05 4.73113e-05 5.19347e-08 7.70586e-08 1.11571e-08 1.86359e-10 9.95543e-08
0.925466 0.0171317 0.0109124 0.00703941 0.00462358 0.00311507 0.00217214 0.00158586 0.00123208 0.0262833 5.61928e-06 1.45228e-05 6.37007e-06 2.07482e-05 2.61646e-08 6.4168e-06 1.64137e-05 9.79454e-06 3.07715e-05 3.46492e-08 5.83085e-08 7.04536e-08 8.28444e-06 2.26767e-05 2.94259e-05 1.08694e-05 4.68106e-05 5.11698e-08 7.55975e-08 1.09132e-08 1.68113e-10 9.81224e-08
0.926749 0.0170918 0.0108419 0.00696457 0.0045552 0.00305633 0.0021229 0.0015446 0.0011968 0.0254443 5.47395e-06 1.41934e-05 6.20867e-06 2.03566e-05 2.55777e-08 6.25436e-06 1.60436e-05 9.61268e-06 3.03159e-05 3.39944e-08 5.70046e-08 6.91245e-08 8.09768e-06 2.22446e-05 2.90016e-05 1.06645e-05 4.63128e-05 5.04122e-08 7.41567e-08 1.0673e-08 1.6175e-10 9.67054e-08
0.928006 0.0170514 0.0107713 0.00689019 0.00448755 0.00299846 0.00207454 0.00150419 0.00116232 0.0246276 5.33158e-06 1.38699e-05 6.05035e-06 1.99708e-05 2.49902e-08 6.09501e-06 1.56797e-05 9.43349e-06 2.98652e-05 3.33496e-08 5.57122e-08 6.78156e-08 7.91406e-06 2.18185e-05 2.85817e-05 1.04624e-05 4.58181e-05 4.96623e-08 7.2736e-08 1.04364e-08 1.62503e-10 9.53033e-08
0.929236 0.0170105 0.0107008 0.00681628 0.00442063 0.00294144 0.00202706 0.00146464 0.00112865 0.0238327 5.19213e-06 1.35523e-05 5.8951e-06 1.95906e-05 2.44017e-08 5.93875e-06 1.53221e-05 9.25697e-06 2.94194e-05 3.27148e-08 5.4431e-08 6.65268e-08 7.73358e-06 2.13985e-05 2.81664e-05 1.02633e-05 4.53266e-05 4.892e-08 7.13356e-08 1.02035e-08 1.706e-10 9.39164e-08
0.930441 0.0169691 0.0106303 0.00674285 0.00435445 0.00288527 0.00198046 0.00142592 0.00109575 0.0230593 5.05559e-06 1.32405e-05 5.74289e-06 1.92161e-05 2.38063e-08 5.78555e-06 1.49708e-05 9.08311e-06 2.89786e-05 3.20903e-08 5.31555e-08 6.52588e-08 7.55623e-06 2.09846e-05 2.77556e-05 1.0067e-05 4.48383e-05 4.81853e-08 6.99555e-08 9.97419e-09 1.89885e-10 9.25445e-08
0.931621 0.0169272 0.0105599 0.00666991 0.00428902 0.00282996 0.00193472 0.00138803 0.00106364 0.0223069 4.92195e-06 1.29345e-05 5.59371e-06 1.88474e-05 2.31892e-08 5.6354e-06 1.46256e-05 8.9119e-06 2.85426e-05 3.14767e-08 5.18722e-08 6.4013e-08 7.38199e-06 2.05767e-05 2.73493e-05 9.87356e-06 4.43532e-05 4.74576e-08 6.85958e-08 9.74857e-09 2.29844e-10 9.11879e-08
0.932775 0.0168848 0.0104896 0.00659747 0.00422433 0.00277549 0.00188984 0.00135097 0.00103228 0.0215753 4.79121e-06 1.26342e-05 5.44755e-06 1.84842e-05 2.25178e-08 5.48831e-06 1.42865e-05 8.74334e-06 2.81117e-05 3.08754e-08 5.05511e-08 6.27927e-08 7.21084e-06 2.01749e-05 2.69476e-05 9.68301e-06 4.38715e-05 4.67358e-08 6.72568e-08 9.52657e-09 3.11871e-10 8.98463e-08
0.933905 0.0168421 0.0104194 0.00652554 0.00416039 0.00272187 0.00184581 0.00131471 0.00100168 0.0208639 4.66342e-06 1.23396e-05 5.3044e-06 1.81268e-05 2.17165e-08 5.34432e-06 1.39537e-05 8.57739e-06 2.76857e-05 3.02897e-08 4.91229e-08 6.16055e-08 7.04278e-06 1.97791e-05 2.65505e-05 9.49532e-06 4.33932e-05 4.60169e-08 6.5939e-08 9.30816e-09 4.85084e-10 8.85199e-08
0.935011 0.0167988 0.0103493 0.00645413 0.0040972 0.00266909 0.00180263 0.00127926 0.000971829 0.0201724 4.53874e-06 1.20506e-05 5.16429e-06 1.77749e-05 2.06056e-08 5.20352e-06 1.36268e-05 8.41406e-06 2.72648e-05 2.97275e-08 4.74233e-08 6.04696e-08 6.87777e-06 1.93893e-05 2.6158e-05 9.3105e-06 4.29184e-05 4.52945e-08 6.46436e-08 9.09321e-09 8.66543e-10 8.72085e-08
0.936094 0.0167552 0.0102793 0.00638324 0.00403475 0.00261715 0.00176028 0.0012446 0.000942705 0.0195005 4.41761e-06 1.17672e-05 5.02733e-06 1.74287e-05 1.8739e-08 5.06623e-06 1.33061e-05 8.25333e-06 2.68488e-05 2.92084e-08 4.5044e-08 5.94303e-08 6.71578e-06 1.90055e-05 2.577e-05 9.12852e-06 4.24471e-05 4.45521e-08 6.3374e-08 8.88146e-09 1.7468e-09 8.59115e-08
0.937153 0.0167112 0.0102095 0.00631288 0.00397306 0.00256604 0.00171877 0.00121072 0.000914302 0.0188476 4.30118e-06 1.14892e-05 4.89382e-06 1.70881e-05 1.49637e-08 4.93328e-06 1.29913e-05 8.09517e-06 2.64377e-05 2.87834e-08 4.09308e-08 5.86047e-08 6.55673e-06 1.86275e-05 2.53866e-05 8.94938e-06 4.19796e-05 4.37479e-08 6.21388e-08 8.67219e-09 3.8768e-09 8.46278e-08
0.938189 0.0166667 0.0101397 0.00624306 0.00391212 0.00251576 0.00167807 0.00117761 0.000886604 0.0182135 4.19266e-06 1.12163e-05 4.76462e-06 1.67531e-05 6.17929e-09 4.80694e-06 1.26824e-05 7.93958e-06 2.60315e-05 2.85894e-08 3.22519e-08 5.83078e-08 6.40046e-06 1.82552e-05 2.50077e-05 8.77305e-06 4.15162e-05 4.27704e-08 6.09616e-08 8.46352e-09 9.27495e-09 8.33543e-08
0.939202 0.0166219 0.0100702 0.00617378 0.00385193 0.0024663 0.00163818 0.00114526 0.000859594 0.0175977 4.101e-06 1.09477e-05 4.64221e-06 1.6424e-05 -1.6268e-08 4.69357e-06 1.2379e-05 7.78652e-06 2.56297e-05 2.90086e-08 1.11085e-08 5.94192e-08 6.24654e-06 1.78878e-05 2.46332e-05 8.59949e-06 4.10579e-05 4.13128e-08 5.99089e-08 8.25013e-09 2.3574e-08 8.20823e-08
0.940193 0.0165767 0.0100008 0.00610508 0.00379254 0.00241768 0.00159911 0.00111366 0.000833311 0.0169997 3.95581e-06 1.06889e-05 4.50711e-06 1.60987e-05 1.58049e-08 4.54278e-06 1.20827e-05 7.63606e-06 2.52354e-05 2.69981e-08 3.9488e-08 5.49158e-08 6.09803e-06 1.75319e-05 2.42641e-05 8.4291e-06 4.05971e-05 4.20282e-08 5.84403e-08 8.07358e-09 2.12855e-09 8.08838e-08
0.941163 0.0165312 0.00993157 0.0060369 0.00373384 0.00236986 0.00156083 0.00108281 0.000807691 0.0164194 3.8427e-06 1.04329e-05 4.38272e-06 1.57801e-05 1.84153e-08 4.41612e-06 1.17917e-05 7.488e-06 2.48445e-05 2.6356e-08 4.15564e-08 5.35991e-08 5.95116e-06 1.71768e-05 2.38988e-05 8.26102e-06 4.01437e-05 4.1312e-08 5.72583e-08 7.88229e-09 3.46126e-10 7.96657e-08
0.942111 0.0164853 0.00986251 0.00596927 0.0036759 0.00232284 0.00152334 0.00105268 0.000782728 0.0158562 3.73552e-06 1.0182e-05 4.26215e-06 1.54667e-05 1.82729e-08 4.29453e-06 1.15063e-05 7.34245e-06 2.44586e-05 2.5821e-08 4.08398e-08 5.25085e-08 5.80706e-06 1.6829e-05 2.35382e-05 8.09592e-06 3.9694e-05 4.0671e-08 5.60965e-08 7.69312e-09 1.58513e-10 7.84617e-08
0.943038 0.016439 0.00979365 0.0059022 0.0036187 0.00227662 0.00148661 0.00102326 0.000758417 0.0153098 3.63114e-06 9.93629e-06 4.14437e-06 1.51586e-05 1.78936e-08 4.17587e-06 1.12267e-05 7.19934e-06 2.40777e-05 2.53037e-08 3.99071e-08 5.14548e-08 5.66581e-06 1.64868e-05 2.3182e-05 7.93353e-06 3.9248e-05 4.00374e-08 5.4955e-08 7.50736e-09 1.16888e-10 7.72726e-08
0.943945 0.0163925 0.00972499 0.00583569 0.00356224 0.00223118 0.00145065 0.000994554 0.000734747 0.0147799 3.52928e-06 9.69567e-06 4.02927e-06 1.48558e-05 1.74774e-08 4.05992e-06 1.09526e-05 7.05867e-06 2.37017e-05 2.47968e-08 3.89501e-08 5.04223e-08 5.5274e-06 1.61504e-05 2.28304e-05 7.77387e-06 3.88057e-05 3.94119e-08 5.38329e-08 7.32509e-09 1.02703e-10 7.60985e-08
0.944831 0.0163456 0.00965654 0.00576974 0.00350653 0.00218654 0.00141544 0.000966537 0.000711706 0.0142659 3.42985e-06 9.46009e-06 3.91682e-06 1.45582e-05 1.70574e-08 3.94663e-06 1.06842e-05 6.9204e-06 2.33306e-05 2.4299e-08 3.80005e-08 4.94084e-08 5.3918e-06 1.58198e-05 2.24832e-05 7.61691e-06 3.83672e-05 3.87947e-08 5.27301e-08 7.14629e-09 9.61132e-11 7.49393e-08
0.945698 0.0162985 0.0095883 0.00570437 0.00345155 0.00214267 0.00138098 0.000939202 0.000689281 0.0137675 3.33281e-06 9.2295e-06 3.80696e-06 1.42658e-05 1.66416e-08 3.83596e-06 1.04212e-05 6.78451e-06 2.29644e-05 2.38101e-08 3.70657e-08 4.84124e-08 5.25899e-06 1.54948e-05 2.21405e-05 7.46263e-06 3.79325e-05 3.81856e-08 5.16463e-08 6.97094e-09 9.22841e-11 7.37951e-08
0.946546 0.0162511 0.00952029 0.00563956 0.0033973 0.00209956 0.00134725 0.000912538 0.000667463 0.0132845 3.23813e-06 9.00381e-06 3.69966e-06 1.39785e-05 1.62325e-08 3.72787e-06 1.01637e-05 6.65098e-06 2.26032e-05 2.33298e-08 3.61479e-08 4.74338e-08 5.12893e-06 1.51755e-05 2.18022e-05 7.31102e-06 3.75016e-05 3.75847e-08 5.05814e-08 6.79902e-09 8.9733e-11 7.26656e-08
0.947374 0.0162033 0.00945251 0.00557532 0.00334378 0.00205722 0.00131424 0.000886532 0.000646237 0.0128163 3.14575e-06 8.78297e-06 3.59489e-06 1.36963e-05 1.58307e-08 3.62231e-06 9.91164e-06 6.51977e-06 2.22468e-05 2.2858e-08 3.52478e-08 4.64724e-08 5.00159e-06 1.48618e-05 2.14683e-05 7.16204e-06 3.70744e-05 3.69919e-08 4.95352e-08 6.6305e-09 8.796e-11 7.15509e-08
0.948184 0.0161553 0.00938497 0.00551166 0.00329099 0.00201563 0.00128195 0.000861174 0.000625594 0.0123627 3.05565e-06 8.56689e-06 3.4926e-06 1.34191e-05 1.54363e-08 3.51926e-06 9.66486e-06 6.39086e-06 2.18952e-05 2.23947e-08 3.43652e-08 4.5528e-08 4.87693e-06 1.45537e-05 2.11388e-05 7.01567e-06 3.66511e-05 3.64071e-08 4.85074e-08 6.46535e-09 8.68415e-11 7.04508e-08
0.948976 0.0161071 0.00931767 0.00544856 0.00323891 0.00197479 0.00125036 0.000836451 0.000605522 0.0119233 2.96779e-06 8.35552e-06 3.39276e-06 1.31469e-05 1.50491e-08 3.41867e-06 9.42333e-06 6.26423e-06 2.15484e-05 2.19396e-08 3.34998e-08 4.46005e-08 4.75492e-06 1.42511e-05 2.08136e-05 6.87189e-06 3.62315e-05 3.58304e-08 4.74981e-08 6.30353e-09 8.64692e-11 6.93652e-08
0.94975 0.0160586 0.00925061 0.00538604 0.00318755 0.00193468 0.00121946 0.000812353 0.000586007 0.0114977 2.88212e-06 8.14877e-06 3.29534e-06 1.28795e-05 1.46683e-08 3.32051e-06 9.18699e-06 6.13985e-06 2.12064e-05 2.14928e-08 3.26507e-08 4.36897e-08 4.63552e-06 1.39539e-05 2.04928e-05 6.73067e-06 3.58158e-05 3.52618e-08 4.65068e-08 6.14501e-09 8.71474e-11 6.8294e-08
0.950506 0.0160099 0.00918382 0.0053241 0.0031369 0.00189529 0.00118924 0.000788866 0.00056704 0.0110855 2.7986e-06 7.94658e-06 3.20029e-06 1.26171e-05 1.42925e-08 3.22474e-06 8.95575e-06 6.01769e-06 2.08691e-05 2.10542e-08 3.18165e-08 4.27954e-08 4.5187e-06 1.36621e-05 2.01762e-05 6.59198e-06 3.54039e-05 3.47012e-08 4.55336e-08 5.98975e-09 8.94956e-11 6.72371e-08
0.951246 0.0159609 0.00911729 0.00526272 0.00308696 0.00185663 0.0011597 0.000765981 0.000548609 0.0106866 2.71721e-06 7.74887e-06 3.10757e-06 1.23594e-05 1.39195e-08 3.13132e-06 8.72956e-06 5.89771e-06 2.05366e-05 2.06236e-08 3.09946e-08 4.19175e-08 4.40443e-06 1.33757e-05 1.98639e-05 6.4558e-06 3.49958e-05 3.41487e-08 4.45781e-08 5.83772e-09 9.46933e-11 6.61945e-08
0.951969 0.0159118 0.00905102 0.00520192 0.00303771 0.00181867 0.00113081 0.000743684 0.000530701 0.0103004 2.63791e-06 7.55557e-06 3.01716e-06 1.21064e-05 1.35448e-08 3.04022e-06 8.50833e-06 5.7799e-06 2.02087e-05 2.02011e-08 3.01801e-08 4.10558e-08 4.29266e-06 1.30945e-05 1.95558e-05 6.32209e-06 3.45916e-05 3.36045e-08 4.36402e-08 5.68888e-09 1.04988e-10 6.5166e-08
0.952676 0.0158624 0.00898502 0.00514169 0.00298916 0.00178142 0.00110257 0.000721966 0.000513306 0.00992665 2.56067e-06 7.36662e-06 2.929e-06 1.18581e-05 1.31597e-08 2.95142e-06 8.292e-06 5.66422e-06 1.98854e-05 1.97866e-08 2.93642e-08 4.02104e-08 4.18336e-06 1.28185e-05 1.92519e-05 6.19083e-06 3.41911e-05 3.30691e-08 4.27196e-08 5.54318e-09 1.24739e-10 6.41515e-08
0.953366 0.0158128 0.00891931 0.00508203 0.0029413 0.00174485 0.00107496 0.000700814 0.000496413 0.00956507 2.48548e-06 7.18192e-06 2.84308e-06 1.16144e-05 1.27472e-08 2.86488e-06 8.08048e-06 5.55066e-06 1.95667e-05 1.93801e-08 2.85288e-08 3.93813e-08 4.0765e-06 1.25477e-05 1.89521e-05 6.06199e-06 3.37944e-05 3.25435e-08 4.18161e-08 5.40058e-09 1.62595e-10 6.31508e-08
0.954041 0.015763 0.00885387 0.00502295 0.00289412 0.00170897 0.00104799 0.000680217 0.000480009 0.0092153 2.41234e-06 7.00142e-06 2.75937e-06 1.13753e-05 1.22726e-08 2.78061e-06 7.87372e-06 5.43916e-06 1.92526e-05 1.89818e-08 2.76374e-08 3.85688e-08 3.97204e-06 1.22819e-05 1.86565e-05 5.93554e-06 3.34016e-05 3.203e-08 4.09293e-08 5.26102e-09 2.36113e-10 6.21639e-08
0.954701 0.0157131 0.00878872 0.00496443 0.00284761 0.00167376 0.00102163 0.000660164 0.000464085 0.00887703 2.34132e-06 6.82505e-06 2.67787e-06 1.11405e-05 1.16633e-08 2.69866e-06 7.67163e-06 5.32972e-06 1.89429e-05 1.8592e-08 2.66138e-08 3.77736e-08 3.86993e-06 1.20211e-05 1.83649e-05 5.81145e-06 3.30125e-05 3.15337e-08 4.00585e-08 5.12441e-09 3.81763e-10 6.11906e-08
0.955346 0.0156629 0.00872387 0.00490648 0.00280178 0.00163921 0.000995871 0.000640644 0.000448629 0.00854994 2.2726e-06 6.65272e-06 2.5986e-06 1.09101e-05 1.0764e-08 2.61915e-06 7.47414e-06 5.2223e-06 1.86378e-05 1.82115e-08 2.52939e-08 3.69968e-08 3.77015e-06 1.17652e-05 1.80773e-05 5.68969e-06 3.26273e-05 3.10658e-08 3.92029e-08 4.99062e-09 6.76967e-10 6.02308e-08
0.955977 0.0156126 0.00865931 0.00484911 0.00275662 0.00160532 0.00097071 0.000621645 0.000433629 0.00823373 2.20662e-06 6.48436e-06 2.5217e-06 1.06837e-05 9.23536e-09 2.54245e-06 7.28118e-06 5.11687e-06 1.8337e-05 1.78417e-08 2.33183e-08 3.62405e-08 3.67265e-06 1.15139e-05 1.77938e-05 5.57023e-06 3.2246e-05 3.06523e-08 3.83602e-08 4.85939e-09 1.28953e-09 5.92842e-08
0.956593 0.0155622 0.00859505 0.00479229 0.00271211 0.00157208 0.000946132 0.000603156 0.000419074 0.0079281 2.14442e-06 6.3199e-06 2.44748e-06 1.04609e-05 6.32056e-09 2.46938e-06 7.09267e-06 5.0134e-06 1.80407e-05 1.74848e-08 1.98824e-08 3.55076e-08 3.57739e-06 1.12668e-05 1.75142e-05 5.45301e-06 3.18686e-05 3.03533e-08 3.75255e-08 4.73021e-09 2.59029e-09 5.83505e-08
0.957195 0.0155116 0.0085311 0.00473605 0.00266824 0.00153946 0.000922127 0.000585167 0.00040495 0.00763275 2.08843e-06 6.15925e-06 2.37675e-06 1.02408e-05 2.99711e-10 2.40193e-06 6.90856e-06 4.91186e-06 1.77486e-05 1.71444e-08 1.31495e-08 3.47999e-08 3.48434e-06 1.10231e-05 1.72385e-05 5.338e-06 3.14955e-05 3.03112e-08 3.66873e-08 4.60193e-09 5.4139e-09 5.74291e-08
0.957784 0.0154609 0.00846746 0.00468037 0.00262502 0.00150747 0.000898682 0.000567666 0.000391242 0.00734741 2.04442e-06 6.00234e-06 2.31142e-06 1.00211e-05 -1.28044e-08 2.34477e-06 6.72877e-06 4.8122e-06 1.74606e-05 1.68245e-08 -1.14713e-09 3.41115e-08 3.39344e-06 1.07808e-05 1.69664e-05 5.22509e-06 3.11271e-05 3.08687e-08 3.58172e-08 4.47192e-09 1.16709e-08 5.65187e-08
0.95836 0.01541 0.00840412 0.00462528 0.00258251 0.00147611 0.000875768 0.000550627 0.000377995 0.00707173 1.9529e-06 5.84938e-06 2.23145e-06 9.82322e-06 8.98797e-09 2.24923e-06 6.5527e-06 4.71457e-06 1.7178e-05 1.63723e-08 2.14131e-08 3.32251e-08 3.30453e-06 1.05605e-05 1.66996e-05 5.11476e-06 3.07574e-05 2.87249e-08 3.51558e-08 4.36712e-09 6.91842e-10 5.56309e-08
0.958923 0.0153591 0.00834111 0.0045707 0.00254056 0.00144538 0.000853453 0.000534094 0.000365135 0.0068055 1.89133e-06 5.69993e-06 2.16279e-06 9.61902e-06 1.01666e-08 2.17916e-06 6.3816e-06 4.61868e-06 1.68987e-05 1.60422e-08 2.2561e-08 3.25699e-08 3.21817e-06 1.0332e-05 1.64354e-05 5.00648e-06 3.03946e-05 2.81043e-08 3.4426e-08 4.25133e-09 7.80557e-11 5.47511e-08
0.959473 0.015308 0.0082784 0.0045167 0.00249926 0.00141523 0.000831642 0.000518 0.000352662 0.00654845 1.83386e-06 5.55401e-06 2.09683e-06 9.41822e-06 9.9514e-09 2.11262e-06 6.21423e-06 4.52464e-06 1.66238e-05 1.57072e-08 2.2024e-08 3.18869e-08 3.1336e-06 1.01096e-05 1.61752e-05 4.90023e-06 3.00355e-05 2.76397e-08 3.3684e-08 4.13771e-09 5.72984e-11 5.38829e-08
0.960011 0.0152568 0.00821603 0.00446326 0.00245858 0.00138567 0.000810351 0.000502354 0.000340576 0.00630028 1.77806e-06 5.41158e-06 2.0327e-06 9.22129e-06 9.6948e-09 2.04798e-06 6.05089e-06 4.43239e-06 1.63531e-05 1.53782e-08 2.14423e-08 3.12155e-08 3.05107e-06 9.89133e-06 1.59188e-05 4.79606e-06 2.96802e-05 2.7189e-08 3.29562e-08 4.02678e-09 5.48621e-11 5.30274e-08
0.960537 0.0152055 0.00815399 0.00441037 0.00241852 0.00135669 0.000789572 0.000487143 0.000328864 0.00606075 1.72381e-06 5.27258e-06 1.97032e-06 9.02825e-06 9.44165e-09 1.9851e-06 5.89146e-06 4.34192e-06 1.60864e-05 1.50557e-08 2.08715e-08 3.05571e-08 2.97052e-06 9.67747e-06 1.56661e-05 4.69394e-06 2.93286e-05 2.67454e-08 3.22429e-08 3.91843e-09 5.35286e-11 5.21843e-08
0.961051 0.0151542 0.00809229 0.00435805 0.00237907 0.00132829 0.000769295 0.000472361 0.00031752 0.00582958 1.67109e-06 5.13694e-06 1.90968e-06 8.83905e-06 9.19427e-09 1.92397e-06 5.73592e-06 4.2532e-06 1.58238e-05 1.47395e-08 2.03141e-08 2.99119e-08 2.89194e-06 9.46796e-06 1.54172e-05 4.59388e-06 2.89807e-05 2.63087e-08 3.15441e-08 3.81269e-09 5.23525e-11 5.13537e-08
0.961554 0.0151027 0.00803093 0.00430628 0.00234022 0.00130045 0.000749511 0.000457995 0.000306532 0.00560654 1.61986e-06 5.00461e-06 1.85071e-06 8.65363e-06 8.95287e-09 1.86452e-06 5.58416e-06 4.16621e-06 1.55653e-05 1.44297e-08 1.97702e-08 2.92796e-08 2.81527e-06 9.26271e-06 1.51719e-05 4.49582e-06 2.86365e-05 2.58788e-08 3.08595e-08 3.70947e-09 5.12148e-11 5.05354e-08
0.962045 0.0150512 0.00796992 0.00425506 0.00230198 0.00127318 0.00073021 0.000444038 0.000295892 0.00539139 1.57007e-06 4.87551e-06 1.79338e-06 8.47193e-06 8.71739e-09 1.80673e-06 5.43613e-06 4.08092e-06 1.53107e-05 1.41261e-08 1.92396e-08 2.866e-08 2.74048e-06 9.06166e-06 1.49303e-05 4.39973e-06 2.8296e-05 2.54555e-08 3.0189e-08 3.60874e-09 5.0103e-11 4.97292e-08
0.962526 0.0149997 0.00790925 0.0042044 0.00226433 0.00124645 0.000711383 0.000430479 0.000285591 0.00518388 1.52171e-06 4.74958e-06 1.73767e-06 8.29389e-06 8.48772e-09 1.75057e-06 5.29175e-06 3.9973e-06 1.50601e-05 1.38287e-08 1.87221e-08 2.80529e-08 2.66754e-06 8.86476e-06 1.46923e-05 4.3056e-06 2.79591e-05 2.50388e-08 2.95323e-08 3.51046e-09 4.90147e-11 4.89351e-08
0.962996 0.0149481 0.00784894 0.00415429 0.00222726 0.00122026 0.00069302 0.00041731 0.000275619 0.00498378 1.47473e-06 4.62676e-06 1.68353e-06 8.11946e-06 8.26375e-09 1.69599e-06 5.15096e-06 3.91533e-06 1.48135e-05 1.35373e-08 1.82174e-08 2.74582e-08 2.59642e-06 8.67194e-06 1.44578e-05 4.21338e-06 2.7626e-05 2.46286e-08 2.88892e-08 3.41458e-09 4.7949e-11 4.8153e-08
0.963455 0.0148965 0.00778899 0.00410472 0.00219078 0.00119461 0.000675113 0.000404521 0.000265969 0.00479087 1.42911e-06 4.50699e-06 1.63093e-06 7.94859e-06 8.04537e-09 1.64297e-06 5.01368e-06 3.83498e-06 1.45707e-05 1.32518e-08 1.77254e-08 2.68756e-08 2.52707e-06 8.48314e-06 1.42269e-05 4.12305e-06 2.72965e-05 2.42248e-08 2.82595e-08 3.32108e-09 4.69055e-11 4.73827e-08
0.963905 0.0148449 0.0077294 0.00405571 0.00215488 0.00116948 0.000657652 0.000392103 0.000256631 0.00460493 1.38481e-06 4.39022e-06 1.57984e-06 7.78121e-06 7.83247e-09 1.59146e-06 4.87986e-06 3.75623e-06 1.43317e-05 1.29722e-08 1.72457e-08 2.63049e-08 2.45946e-06 8.2983e-06 1.39995e-05 4.03459e-06 2.69706e-05 2.38275e-08 2.76431e-08 3.22989e-09 4.58839e-11 4.66242e-08
0.964345 0.0147932 0.00767017 0.00400724 0.00211955 0.00114486 0.000640628 0.000380047 0.000247598 0.00442574 1.3418e-06 4.27637e-06 1.53022e-06 7.61728e-06 7.62495e-09 1.54144e-06 4.74942e-06 3.67907e-06 1.40966e-05 1.26984e-08 1.67782e-08 2.57461e-08 2.39357e-06 8.11736e-06 1.37756e-05 3.94797e-06 2.66484e-05 2.34366e-08 2.70397e-08 3.14099e-09 4.48837e-11 4.58774e-08
0.964775 0.0147415 0.00761132 0.00395932 0.00208478 0.00112076 0.000624033 0.000368345 0.000238861 0.00425308 1.30006e-06 4.16539e-06 1.48205e-06 7.45675e-06 7.4227e-09 1.49287e-06 4.6223e-06 3.60345e-06 1.38653e-05 1.24303e-08 1.63226e-08 2.51989e-08 2.32936e-06 7.94026e-06 1.35552e-05 3.86315e-06 2.63298e-05 2.30519e-08 2.6449e-08 3.05433e-09 4.39048e-11 4.51421e-08
0.965195 0.0146899 0.00755285 0.00391195 0.00205057 0.00109715 0.000607857 0.000356988 0.000230411 0.00408676 1.25955e-06 4.05722e-06 1.43527e-06 7.29955e-06 7.22562e-09 1.44572e-06 4.49844e-06 3.52937e-06 1.36376e-05 1.21677e-08 1.58787e-08 2.46631e-08 2.26679e-06 7.76694e-06 1.33381e-05 3.78011e-06 2.60149e-05 2.26734e-08 2.58711e-08 2.96986e-09 4.29466e-11 4.44182e-08
0.965607 0.0146382 0.00749477 0.00386512 0.00201692 0.00107404 0.000592093 0.000345967 0.000222242 0.00392657 1.22024e-06 3.95181e-06 1.38988e-06 7.14565e-06 7.0336e-09 1.39995e-06 4.37776e-06 3.45679e-06 1.34137e-05 1.19107e-08 1.54463e-08 2.41385e-08 2.20583e-06 7.59734e-06 1.31245e-05 3.69883e-06 2.57036e-05 2.23011e-08 2.53055e-08 2.88756e-09 4.2009e-11 4.37057e-08
0.966009 0.0145866 0.00743707 0.00381883 0.00198382 0.00105142 0.000576733 0.000335275 0.000214345 0.00377232 1.1821e-06 3.8491e-06 1.34582e-06 6.99499e-06 6.84654e-09 1.35553e-06 4.26021e-06 3.3857e-06 1.31935e-05 1.16591e-08 1.50251e-08 2.36251e-08 2.14645e-06 7.43141e-06 1.29142e-05 3.61928e-06 2.53959e-05 2.19349e-08 2.47522e-08 2.80738e-09 4.10917e-11 4.30045e-08
0.966402 0.014535 0.00737977 0.00377309 0.00195127 0.00102927 0.000561767 0.000324903 0.000206713 0.00362382 1.14511e-06 3.74903e-06 1.30308e-06 6.84752e-06 6.66434e-09 1.31244e-06 4.14572e-06 3.31608e-06 1.29769e-05 1.14128e-08 1.46148e-08 2.31226e-08 2.08863e-06 7.26909e-06 1.27073e-05 3.54143e-06 2.50918e-05 2.15747e-08 2.42109e-08 2.72927e-09 4.01942e-11 4.23144e-08
